DateTime,Open,High,Low,Close,Volume
12/21/2009,110.76,111.7,110.76,111.33,118104223
12/22/2009,111.57,111.97,111.425,111.73,91707436
12/23/2009,112.0,112.11,111.5,111.95,111783033
12/24/2009,112.19,112.6,111.9948,112.48,39677470
12/28/2009,112.9,112.99,112.32,112.72,87508427
12/29/2009,113.01,113.03,112.55,112.562,80572472
12/30/2009,112.23,112.65,112.17,112.52,73138357
12/31/2009,112.77,112.8,111.39,111.44,90637861
01/04/2010,112.37,113.39,111.51,113.33,118944541
01/05/2010,113.26,113.68,112.85,113.63,111579866
01/06/2010,113.52,113.99,113.43,113.71,116074402
01/07/2010,113.5,114.33,113.18,114.19,131091048
01/08/2010,113.89,114.62,113.66,114.57,126402764
01/11/2010,115.08,115.13,114.235,114.73,106375678
01/12/2010,113.97,114.21,113.22,113.66,163333430
01/13/2010,113.95,114.94,113.37,114.62,161821930
01/14/2010,114.49,115.14,114.42,114.93,115783759
01/15/2010,114.73,114.84,113.2,113.64,212283100
01/19/2010,113.62,115.13,113.59,115.06,139172640
01/20/2010,114.28,114.45,112.98,113.89,216490120
01/21/2010,113.92,114.27,111.56,111.7,344859510
01/22/2010,111.2,111.7416,109.09,109.21,345942400
01/25/2010,110.21,110.41,109.41,109.77,186937470
01/26/2010,109.34,110.47,109.04,109.31,211168720
01/27/2010,109.17,110.08,108.33,109.83,271863580
01/28/2010,110.19,110.25,107.91,108.57,316103990
01/29/2010,109.04,109.8,107.22,107.39,310677590
02/01/2010,108.15,109.07,107.5008,109.06,187864910
02/02/2010,109.26,110.59,108.88,110.38,216327850
02/03/2010,109.88,110.4815,109.51,109.83,172730600
02/04/2010,108.98,109.03,106.42,106.44,356715610
02/05/2010,106.56,106.88,104.58,106.66,493585760
02/08/2010,106.74,107.33,105.8099,105.89,224166830
02/09/2010,107.13,108.15,106.27,107.22,337820410
02/10/2010,107.05,107.6,106.11,107.01,240511500
02/11/2010,106.87,108.25,106.25,108.13,223591550
02/12/2010,106.99,108.1012,106.51,108.04,304622010
02/16/2010,108.86,109.85,107.821,109.74,159317420
02/17/2010,110.27,110.41,109.74,110.26,168845040
02/18/2010,110.08,111.14,110.035,110.91,193708530
02/19/2010,110.62,111.57,110.36,111.14,222684820
02/22/2010,111.55,111.58,110.83,111.16,132346808
02/23/2010,110.86,111.2,109.52,109.81,207496920
02/24/2010,110.14,111.0,109.86,110.82,176350610
02/25/2010,109.24,110.75,108.94,110.67,259634680
02/26/2010,110.77,111.12,110.11,110.74,173589230
03/01/2010,111.2,112.0,111.17,111.89,147709640
03/02/2010,112.37,112.74,112.0,112.2,160992380
03/03/2010,112.49,112.97,112.02,112.3,150784940
03/04/2010,112.45,112.8,112.03,112.641,135770350
03/05/2010,113.37,114.34,113.1,114.25,176118770
03/08/2010,114.26,114.52,114.07,114.27,114631139
03/09/2010,113.93,114.99,113.87,114.46,154556670
03/10/2010,114.51,115.275,114.41,114.97,186088800
03/11/2010,114.7,115.48,114.35,115.45,160875840
03/12/2010,115.95,115.97,115.14,115.46,162074760
03/15/2010,115.26,115.575,114.6,115.49,146816800
03/16/2010,115.81,116.52,115.49,116.41,168672990
03/17/2010,116.76,117.48,116.4198,117.1,177468090
03/18/2010,117.11,117.27,116.57,117.0375,196509040
03/19/2010,116.96,117.293,115.52,115.97,226641100
03/22/2010,115.31,116.8,115.24,116.5925,184477710
03/23/2010,116.76,117.51,116.38,117.41,182941550
03/24/2010,116.97,117.4264,115.58,116.84,196183320
03/25/2010,117.63,118.1666,116.51,116.65,223396260
03/26/2010,116.87,117.42,116.12,116.582,205808500
03/29/2010,117.1699,117.53,116.6886,117.32,134513500
03/30/2010,117.46,117.83,116.91,117.4,145772410
03/31/2010,116.95,117.52,116.61,117.0,161078670
04/01/2010,117.8,118.25,117.1,117.8,161215170
04/05/2010,118.25,118.84,117.92,118.76,105847602
04/06/2010,118.42,119.25,118.29,119.04,110384143
04/07/2010,118.8,119.3567,117.81,118.36,184576300
04/08/2010,117.95,118.97,117.6,118.7725,158703990
04/09/2010,119.02,119.6,118.8,119.55,133006493
04/12/2010,119.7,120.05,119.56,119.74,110278931
04/13/2010,119.62,120.04,119.0,119.83,125125040
04/14/2010,120.27,121.19,120.08,121.19,161608990
04/15/2010,120.99,121.5654,120.95,121.29,144615230
04/16/2010,120.86,121.285,118.75,119.36,366879700
04/19/2010,119.01,119.93,118.47,119.81,217947760
04/20/2010,120.56,120.98,119.871,120.88,157707940
04/21/2010,120.95,121.23,119.99,120.66,192910090
04/22/2010,119.81,121.17,119.12,121.02,239188580
04/23/2010,120.94,121.86,120.63,121.8125,177335420
04/26/2010,121.85,122.12,121.23,121.35,143457210
04/27/2010,120.65,121.3346,118.25,118.48,355853770
04/28/2010,119.05,119.68,118.27,119.38,300677610
04/29/2010,120.1,121.11,120.07,120.8575,193774900
04/30/2010,120.88,121.01,118.78,118.8125,270000860
05/03/2010,119.38,120.68,119.2,120.35,182747820
05/04/2010,119.01,119.03,116.92,117.52,360353370
05/05/2010,116.56,117.8,115.97,116.82,328973160
05/06/2010,116.26,117.0,105.0,112.942,647356520
05/07/2010,112.64,113.77,109.41,111.26,637558730
05/10/2010,115.81,116.65,114.91,116.16,396159540
05/11/2010,115.07,117.36,114.91,115.83,317849710
05/15/2009,89.37,90.0,88.15,88.71,271502640
05/18/2009,89.55,91.34,88.5702,91.23,242217260
05/19/2009,91.18,91.97,90.81,91.12,206102170
05/20/2009,91.95,92.8,90.41,90.51,285898130
05/21/2009,89.46,89.8,88.26,89.21,258988350
05/22/2009,89.46,90.0,88.68,89.02,166811890
05/26/2009,88.36,91.56,88.32,91.3,236318440
05/27/2009,91.44,91.75,89.53,89.67,246313520
05/28/2009,90.46,91.34,89.1,90.92,289094940
05/29/2009,91.42,93.7,90.68,92.53,258641400
06/01/2009,93.67,95.17,93.43,94.77,276246740
06/02/2009,94.4,95.37,94.23,94.85,230874410
06/03/2009,94.04,94.13,92.76,93.65,235403910
06/04/2009,94.0,94.67,93.3,94.53,210102280
06/05/2009,95.49,95.67,93.8,94.55,284257860
06/08/2009,93.84,95.1,93.04,94.16,238565100
06/09/2009,94.69,95.145,94.02,94.64,225125450
06/10/2009,95.48,95.49,93.19,94.4,296100340
06/11/2009,94.58,96.11,94.56,94.82,275414130
06/12/2009,94.4,95.14,94.0,95.08,184372990
06/15/2009,93.96,94.02,92.4,92.9,224190430
06/16/2009,93.23,93.29,91.58,91.64,227319000
06/17/2009,91.6,92.33,90.83,91.55,223445330
06/18/2009,91.69,92.67,91.25,92.219,211725060
06/19/2009,92.58,92.7,91.52,92.04,215655550
06/22/2009,91.14,91.19,89.25,89.28,251913590
06/23/2009,89.47,89.88,88.85,89.35,188309720
06/24/2009,90.16,91.08,89.6,90.118,211577610
06/25/2009,89.67,92.17,89.57,92.08,279410910
06/26/2009,91.77,92.24,91.27,91.84,167578970
06/29/2009,92.11,92.82,91.6,92.7,168481230
06/30/2009,92.72,93.06,91.27,91.95,228888180
07/01/2009,92.34,93.23,92.21,92.33,173041090
07/02/2009,91.13,92.3624,89.76,89.81,212309830
07/06/2009,88.94,89.93,88.66,89.8,174499590
07/07/2009,89.71,89.82,88.0,88.06,197088850
07/08/2009,88.59,88.8,87.0,88.0,248050490
07/09/2009,88.61,88.9,87.91,88.17,163777530
07/10/2009,87.7,88.49,87.35,87.96,173520270
07/13/2009,88.31,90.17,87.59,90.102,217413400
07/14/2009,90.38,90.69,89.73,90.61,181555370
07/15/2009,91.81,93.51,90.6795,93.26,220877820
07/16/2009,93.0,94.51,92.82,93.11,231174490
07/17/2009,94.06,94.32,93.54,94.13,138561670
07/20/2009,94.68,95.29,94.19,95.131,164179390
07/21/2009,95.87,95.9,94.42,95.57,217718240
07/22/2009,94.96,96.13,94.89,95.55,196067550
07/23/2009,95.61,98.08,95.53,97.661,258795490
07/24/2009,97.2,98.14,96.69,97.86,153718910
07/27/2009,97.88,98.4,97.34,98.35,159259390
07/28/2009,97.66,98.37,97.06,97.89,186685700
07/29/2009,97.44,98.088,96.98,97.79,194399280
07/30/2009,98.83,99.83,98.6,98.67,225575370
07/31/2009,98.65,99.47,98.38,98.81,207357960
08/03/2009,99.85,100.53,99.31,100.44,175776850
08/04/2009,99.99,100.84,99.78,100.7,176714530
08/05/2009,100.77,100.855,99.58,100.41,184726380
08/06/2009,100.87,101.02,99.42,99.87,193203770
08/07/2009,100.94,102.03,100.39,101.202,220684350
08/10/2009,100.74,101.22,100.27,100.99,130898603
08/11/2009,100.54,100.61,99.46,99.73,157300970
08/12/2009,99.56,101.56,99.51,100.8,219052370
08/13/2009,101.26,101.61,100.26,101.57,176449500
08/14/2009,101.52,101.6,99.7,100.79,199691260
08/17/2009,98.85,98.95,98.115,98.31,237892610
08/18/2009,98.53,99.44,98.35,99.09,173461410
08/19/2009,98.31,100.3,98.21,99.96,192812730
08/20/2009,100.09,101.22,99.87,100.99,174131270
08/21/2009,101.82,103.13,101.62,102.97,224604940
08/24/2009,103.39,103.95,102.59,102.96,191278910
08/25/2009,103.37,104.26,102.94,103.16,215310560
08/26/2009,102.84,103.64,102.49,103.17,194620650
08/27/2009,103.11,103.72,101.94,103.4,196230010
08/28/2009,104.23,104.35,102.67,103.38,147024390
08/31/2009,102.37,102.58,101.79,102.46,176051540
09/01/2009,101.95,103.24,99.99,100.2,321276730
09/02/2009,99.78,100.44,99.57,99.82,171804980
09/03/2009,100.4,100.77,99.59,100.65,143572280
09/04/2009,100.85,102.09,100.55,102.06,142687810
09/08/2009,103.0,103.05,102.39,102.94,132909024
09/09/2009,103.12,104.08,102.8,103.73,154612480
